"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"chr11-115932509-115934723",0.00147496521000957,-0.174584005976006,0.192,0.2,1
"chr1-79758823-79763464",0.00147985919166286,0.246745906118409,0.26,0.207,1
"chr12-85823299-85826219",0.00148254536794886,-0.108387616905158,0.321,0.323,1
"chr8-84810079-84816346",0.00148320722676463,-0.117772203753794,0.275,0.281,1
"chr13-104284790-104291279",0.00148719197541345,-0.106577189618886,0.364,0.369,1
"chr17-44671460-44675072",0.00148786582298611,-0.193762682511468,0.107,0.114,1
"chr5-35582162-35584091",0.00149050730314412,-0.151255187277906,0.205,0.21,1
"chr1-134493509-134496261",0.00149459363615351,-0.11288848459886,0.311,0.309,1
"chr16-30170555-30181738",0.00149693560532515,0.225706583539936,0.318,0.259,1
"chr15-88853772-88857156",0.00149744669653073,0.344959386611436,0.14,0.103,1
"chr17-83729912-83733896",0.00149792835643371,-0.101383184844886,0.336,0.339,1
"chr8-18845411-18848090",0.00149841515423289,-0.110401911645221,0.283,0.282,1
"chr8-107502346-107506403",0.00150009418818243,0.30755773149914,0.2,0.153,1
"chr7-16298891-16300488",0.00150009670182526,-0.161484015260462,0.146,0.152,1
"chr6-51758683-51762944",0.00150068411697671,-0.110837975075372,0.318,0.319,1
"chr6-70712902-70714928",0.00150309854440831,0.369147044271078,0.136,0.097,1
"chr15-77358201-77359450",0.001505198513213,-0.216845027919577,0.121,0.132,1
"chr3-30474765-30480198",0.0015085821862671,-0.195430880900997,0.135,0.145,1
"chr17-83393720-83399807",0.00151687821192751,-0.190298043411329,0.116,0.124,1
"chr3-98413696-98418699",0.00151936507229568,-0.171557566901867,0.149,0.152,1
"chr11-103694641-103698771",0.0015200754972662,-0.107222818935897,0.376,0.379,1
"chr19-41381472-41386871",0.0015235905665723,-0.16058377656215,0.157,0.159,1
"chr1-65185362-65188326",0.00152633302832945,-0.108245405875192,0.266,0.269,1
"chr6-33058995-33061057",0.0015282300286755,-0.119453278382641,0.296,0.299,1
"chr5-117387466-117390182",0.00152879830566387,-0.131249316462241,0.228,0.231,1
"chr8-86622438-86627630",0.00153146055131462,-0.105490576418773,0.354,0.357,1
"chr11-5518578-5526832",0.00153261789789911,-0.111265137125946,0.326,0.326,1
"chr17-32946294-32948320",0.00153600195650983,-0.184257656620284,0.153,0.162,1
"chr1-131981226-131984308",0.00153770600208183,-0.221075389832238,0.117,0.123,1
"chr8-107029741-107032634",0.0015414052813861,-0.115428816914709,0.273,0.273,1
"chr7-44899962-44906115",0.0015420012236562,-0.192743630544698,0.13,0.137,1
"chr2-118813659-118815199",0.00154287644634743,-0.175436767600569,0.14,0.145,1
"chr2-74678234-74684717",0.00154466143465583,0.366900593102407,0.127,0.093,1
"chr11-112777633-112786864",0.0015452867665753,0.253321339987638,0.253,0.197,1
"chr3-135400968-135404945",0.0015478249955371,-0.154681839636559,0.177,0.181,1
"chr15-27502430-27505094",0.00154882970527449,0.273816155288161,0.193,0.149,1
"chr7-100032935-100035735",0.00154951845489903,-0.217069177593312,0.105,0.111,1
"chr2-151007650-151010131",0.00155052194610329,0.394525411844645,0.135,0.094,1
"chr5-81019014-81023287",0.00155232563673634,0.31803916344928,0.185,0.139,1
"chr1-179841945-179845624",0.00155766180633818,0.293309955965688,0.189,0.148,1
"chr8-70741792-70746243",0.00155840568690311,0.353369602363518,0.127,0.094,1
"chr10-99168297-99170712",0.00156226064288936,-0.204832171165036,0.12,0.125,1
"chr7-101359469-101365295",0.0015632602910095,-0.115947472669893,0.26,0.266,1
"chr4-89271142-89282719",0.00156790612223988,0.326881406306722,0.165,0.129,1
"chr15-84674432-84683675",0.00156923958465463,-0.117446198366231,0.256,0.251,1
"chr9-90236381-90248150",0.00156934866640919,0.216315044896902,0.32,0.262,1
"chr16-87431588-87433794",0.00156979944610987,-0.137502249945636,0.25,0.26,1
"chr16-84813014-84815754",0.00158803450140867,0.366830602470334,0.129,0.095,1
"chr13-98500073-98507018",0.00158953702440435,0.300127414554453,0.18,0.137,1
"chr6-124807792-124811877",0.00159034790800022,-0.144383049046725,0.198,0.201,1
"chr2-93161165-93164383",0.00159170688478899,-0.175125731442089,0.132,0.14,1
"chr17-32089105-32093361",0.0015931757006089,-0.1292346756247,0.245,0.249,1
"chr9-50766689-50769180",0.0015961473530799,-0.115572030706771,0.317,0.321,1
"chr7-110017755-110021386",0.00159987687111798,-0.14314314357251,0.18,0.183,1
"chr6-120953834-120957997",0.00160027330534059,-0.167362517869849,0.165,0.171,1
"chrX-20847798-20849528",0.00160263703255139,-0.184122702860228,0.133,0.139,1
"chr16-91930807-91933906",0.00160318649263555,-0.148051583118176,0.198,0.202,1
"chr2-181482920-181485915",0.00160418907367582,-0.19186598551578,0.129,0.134,1
"chr16-49769539-49776465",0.00160432222724029,0.270405484774267,0.216,0.17,1
"chr18-31758787-31762282",0.00160557196125624,-0.108392037106496,0.354,0.351,1
"chr1-64445780-64449835",0.00160828970898204,-0.199430367790505,0.118,0.125,1
"chr11-33160993-33164082",0.00161104932809066,-0.103033206044684,0.361,0.359,1
"chr5-111578930-111583667",0.00161222626527277,-0.229649475306167,0.101,0.108,1
"chr18-73814141-73817524",0.00161537739689279,-0.100961075841039,0.298,0.295,1
"chr4-126617910-126621911",0.00161737635455593,0.344463233723496,0.129,0.097,1
"chr7-25772701-25777475",0.0016194719463183,-0.165546384102358,0.17,0.179,1
"chr10-40246057-40247721",0.00161966022467207,-0.191621925715762,0.122,0.128,1
"chr2-27441618-27445129",0.00162246119903939,-0.12298185461221,0.303,0.307,1
"chr2-29660732-29667308",0.00163351107099706,-0.154003502634726,0.168,0.171,1
"chr6-100670018-100672509",0.00163384889363026,-0.135062403582466,0.234,0.244,1
"chr3-87615824-87621539",0.00163431935274807,-0.138796664931646,0.197,0.201,1
"chr19-6076409-6077923",0.00163616111614811,-0.181378564685696,0.139,0.147,1
"chr1-127238681-127244106",0.00163759049325015,0.25655961281965,0.218,0.172,1
"chr9-97816733-97818387",0.0016406889625451,0.346356864196313,0.131,0.099,1
"chr13-19618517-19621110",0.00164169345443978,0.344360841431347,0.153,0.11,1
"chr2-126873188-126877108",0.00164452659803382,-0.104330572682166,0.278,0.275,1
"chr1-170622358-170623885",0.001645704517671,-0.167183985769008,0.147,0.153,1
"chr5-34633294-34638151",0.00165237996124932,-0.136353609304239,0.255,0.264,1
"chr4-133129149-133133110",0.00165340956361255,-0.103406342439448,0.364,0.369,1
"chr8-84933819-84939007",0.00165483212113355,-0.161699531859314,0.136,0.143,1
"chr6-113739599-113741878",0.00165564934341526,-0.219781257687725,0.103,0.113,1
"chr11-82778809-82783082",0.00165664391506701,-0.123689066846011,0.224,0.224,1
"chr10-53748484-53752064",0.00165808971842935,0.27213927961938,0.235,0.185,1
"chr14-69976588-69980199",0.00165885063911332,-0.183798156249702,0.16,0.168,1
"chr13-24601514-24606296",0.00166099608729643,-0.119003096914962,0.307,0.309,1
"chr3-89346934-89350978",0.00166113966692795,-0.133623532640654,0.205,0.206,1
"chr1-133888735-133897245",0.0016631921043267,0.173764510682308,0.388,0.332,1
"chr3-97210754-97212202",0.00166654581472855,-0.211440033688795,0.103,0.112,1
"chr7-31123612-31129187",0.00166939409962278,-0.173789132569015,0.144,0.15,1
"chr7-83648767-83657132",0.00167002260694286,-0.149057400938692,0.202,0.202,1
"chr5-140770409-140773633",0.00167971646958519,-0.200557683442685,0.123,0.131,1
"chr5-90898186-90901251",0.00168044766564013,0.312311644260313,0.176,0.132,1
"chr3-89959366-89965329",0.00168127788333077,-0.102616919306602,0.381,0.379,1
"chr4-135174779-135182563",0.00168336427927697,-0.18209466201573,0.139,0.146,1
"chr15-101332291-101341057",0.00168966872578612,0.180759971666363,0.379,0.322,1
"chr11-106917461-106921699",0.00168988026633286,-0.103139495649217,0.279,0.28,1
"chr19-29647254-29649108",0.00169181220626511,-0.117240433884088,0.241,0.248,1
"chr13-98305250-98317940",0.00169217504579996,-0.128321167141151,0.255,0.26,1
"chr4-47010157-47012034",0.00169705643706298,-0.174898402089005,0.152,0.159,1
"chr2-18675637-18678898",0.00170047538005584,-0.112957494243091,0.24,0.238,1
"chr14-55584323-55586790",0.0017049876030381,-0.16631410659195,0.143,0.146,1
"chr3-94836649-94840741",0.00170533616756931,-0.117245018897998,0.255,0.253,1
"chr2-112373915-112376113",0.00170611451044379,0.334633973582542,0.14,0.103,1
"chr10-57528831-57533059",0.00170689758257592,-0.124349707746606,0.247,0.249,1
"chr16-11316573-11318241",0.00170875651834,-0.14441357101526,0.192,0.195,1
"chr11-97029377-97030936",0.00171013510115484,-0.175774121835795,0.152,0.159,1
"chr18-10051296-10053668",0.00171198375498631,-0.192863605754847,0.129,0.136,1
"chr8-11097524-11100092",0.00171216404629402,-0.130857251770681,0.287,0.287,1
"chr16-37867339-37873474",0.00171538838989696,-0.10179407742067,0.292,0.285,1
"chr15-11397436-11400608",0.00171592792806968,-0.123832018087711,0.272,0.276,1
"chr2-29825029-29828506",0.00173000524910002,-0.139653497383095,0.247,0.257,1
"chr4-110285236-110288046",0.00173383377582426,-0.182349463028535,0.138,0.141,1
"chr9-104406926-104411336",0.00173480883083846,0.236602386093194,0.246,0.193,1
"chr16-44962075-44964934",0.00174374438222821,-0.160582093320507,0.179,0.184,1
"chr2-116974646-116977477",0.00174416609773489,0.293051959111092,0.207,0.159,1
"chr2-164067034-164071930",0.00174606539514845,-0.12695972388009,0.226,0.228,1
"chr7-137485346-137489795",0.00175594947450455,-0.224960389546801,0.1,0.107,1
"chr17-62843992-62845176",0.00176444970403523,-0.215083394552488,0.104,0.112,1
"chr6-122872176-122876478",0.00176577651842277,-0.107089708112628,0.294,0.295,1
"chr7-80385823-80390607",0.00176646267866897,-0.12186302887163,0.267,0.272,1
"chr19-53035404-53041241",0.00176668492115714,-0.121424611586615,0.283,0.289,1
"chr5-35103066-35106750",0.00176683069263424,-0.128547638124279,0.248,0.251,1
"chr8-113984630-113986645",0.00176715355160113,0.353226358086938,0.144,0.103,1
"chr12-81025093-81028507",0.00176810885379799,0.367791020447877,0.132,0.097,1
"chr8-11233263-11237168",0.00176824470679002,0.303600484762382,0.178,0.135,1
"chr19-5405651-5410648",0.00176882467353912,-0.138923610070534,0.22,0.225,1
"chr2-181364151-181366928",0.00176892019654936,-0.102288678493054,0.299,0.301,1
"chr4-32287447-32293494",0.00176939454652748,0.310158107104865,0.145,0.112,1
"chr17-7519754-7522136",0.00177068430889695,0.359215356712326,0.128,0.094,1
"chr19-45362901-45365160",0.00177249166052438,-0.110675952289939,0.356,0.361,1
"chr8-69774109-69775647",0.00177542831690681,-0.115135313466674,0.271,0.269,1
"chr11-50230790-50234470",0.00177822154070095,-0.114805494664957,0.292,0.29,1
"chr14-45328898-45330660",0.001780118345334,-0.111686188811242,0.302,0.302,1
"chr2-68870077-68874801",0.00178597164221673,-0.19556757261116,0.104,0.11,1
"chr14-52303934-52307828",0.00178707932407571,-0.133023637396791,0.228,0.236,1
"chrX-96238217-96243289",0.00179133412741986,-0.180941546480963,0.144,0.151,1
"chr4-84672216-84677392",0.00179543039952971,-0.127557814556639,0.208,0.205,1
"chr2-75772122-75779092",0.00179571878381829,0.240517541539448,0.268,0.215,1
"chr2-80314039-80317014",0.00180548702230964,-0.10856404622224,0.253,0.252,1
"chr9-106890341-106894524",0.00180821064207849,-0.100018974936344,0.373,0.369,1
"chr9-85324043-85329022",0.00181203203216838,-0.129515150273577,0.244,0.247,1
"chr11-90637203-90639988",0.00181272569456103,-0.121664223383634,0.259,0.255,1
"chr7-145044327-145050079",0.00181287216438352,0.309460526046042,0.169,0.127,1
"chr5-30621134-30625819",0.00182139372341437,-0.165374975146501,0.154,0.159,1
"chr6-146886936-146889886",0.00182152499426134,-0.115820572174757,0.204,0.203,1
"chr11-106271050-106274126",0.00182690389777083,-0.111355063333033,0.355,0.358,1
"chr4-130173095-130178821",0.00182746821720909,0.192436884674319,0.336,0.284,1
"chr14-102808323-102812012",0.00182915990681004,0.308954779091085,0.167,0.128,1
"chr4-148939190-148943432",0.00183355110205258,-0.143644190853179,0.222,0.226,1
"chr9-107562400-107564557",0.00183394867157448,-0.139156550929194,0.171,0.174,1
"chr7-128737751-128741304",0.00183764861214167,-0.142233890731514,0.213,0.217,1
"chr3-90230294-90232882",0.00183845344690457,-0.158228536768834,0.177,0.183,1
"chr19-4146514-4157540",0.00184002545623649,-0.117500056863444,0.328,0.338,1
"chr8-13336680-13341728",0.00184015441297129,-0.12065621363087,0.2,0.202,1
"chr7-43780908-43785960",0.00184518337668365,0.315020821480798,0.164,0.126,1
"chr7-19381103-19383017",0.001850318261645,-0.124665407506642,0.235,0.235,1
"chr15-98771377-98774542",0.00185084887428683,-0.171772837096468,0.17,0.176,1
"chr4-10967377-10969984",0.00185094192793085,-0.14717797750889,0.175,0.175,1
"chr14-121034138-121038886",0.00185379172544888,0.269485044717255,0.227,0.181,1
"chr11-70968386-70971608",0.00185444067696292,-0.103403378160312,0.375,0.38,1
"chr13-55591962-55594959",0.00185930761535096,-0.152676080503568,0.183,0.191,1
"chr7-118593472-118600684",0.00186198655762713,0.281897727844737,0.193,0.15,1
"chr7-132574913-132577470",0.00186654386883101,-0.110444895939706,0.317,0.315,1
"chr2-173736803-173738941",0.00186677118431184,-0.130788013633952,0.211,0.213,1
"chr8-107046017-107050643",0.00187032248699549,-0.138839162994114,0.178,0.18,1
"chr12-84995207-84999992",0.00187082317479956,-0.107191011949683,0.258,0.255,1
"chr6-54157045-54164025",0.0018728505883007,-0.111004621867626,0.27,0.273,1
"chr11-62004259-62008435",0.00187506528872405,-0.141458689730018,0.225,0.233,1
"chr5-65386289-65392352",0.00187659873892298,-0.126629837346769,0.272,0.274,1
"chr11-61266128-61269100",0.001879536939165,-0.10961857142271,0.304,0.3,1
"chr13-104227381-104229903",0.00188463478250445,-0.111120302060447,0.255,0.251,1
"chr2-11703818-11710726",0.00189126006239522,0.229450484808578,0.267,0.217,1
"chr2-24948854-24951306",0.001893122122739,-0.117831100140633,0.249,0.247,1
"chr10-76343934-76347238",0.0018931289134997,-0.115258735598976,0.244,0.244,1
"chr5-115572382-115575773",0.00189606149584888,-0.188172076761474,0.142,0.153,1
"chr17-51830629-51835173",0.00189769848634159,-0.136037326649699,0.201,0.204,1
"chr11-53469207-53471758",0.00189790900974473,-0.192640149948033,0.134,0.142,1
"chr7-105777501-105780432",0.00190146583290305,-0.191879011055787,0.115,0.124,1
"chr16-87127281-87129133",0.00190328932090677,0.287068434274454,0.204,0.155,1
"chr2-3417932-3420453",0.00191360969398926,-0.133965510472706,0.223,0.223,1
"chr11-99023161-99026121",0.0019179117190059,-0.123366817399311,0.269,0.27,1
"chr2-130470862-130477391",0.00192095780462207,0.272943629881865,0.219,0.171,1
"chr9-64057677-64062720",0.00192233382922342,-0.120645407463163,0.21,0.208,1
"chr12-70967420-70970700",0.00193202379829314,-0.116103587448191,0.314,0.317,1
"chr8-36743956-36747232",0.00193406417163246,0.273156071001922,0.204,0.16,1
"chr13-55317100-55323458",0.00193480232965107,-0.13172986934298,0.194,0.194,1
"chr10-81058887-81061173",0.00193487032188683,-0.137935931347264,0.217,0.222,1
"chr13-28832022-28840742",0.00193657533129185,-0.126156596037977,0.222,0.224,1
"chr19-32952239-32955042",0.00193763188832625,-0.171235232764859,0.169,0.172,1
"chr14-48245723-48247800",0.00193868014379816,-0.177032258183805,0.134,0.144,1
"chr11-73047015-73049940",0.00193908553383954,-0.119171698398083,0.271,0.271,1
"chr15-102324742-102327194",0.00194075156964952,-0.186576163942499,0.153,0.162,1
"chr10-79668128-79670594",0.00194371987053207,-0.139961513068538,0.263,0.266,1
"chr19-4700262-4702178",0.00194430058496546,0.312857378391171,0.146,0.11,1
"chr9-107533140-107536430",0.00194984393221969,-0.110776196626898,0.273,0.277,1
"chr18-6773108-6776824",0.00195698241078201,-0.185108672110347,0.133,0.137,1
"chr11-115275352-115278482",0.0019607026199759,-0.105325482639663,0.4,0.403,1
"chr2-15047934-15050033",0.00196286340774219,-0.144035655269149,0.195,0.197,1
"chr17-88255430-88259002",0.00196567213509412,0.245063066599056,0.23,0.182,1
"chr12-77052066-77061175",0.00196747634483421,0.21042934096531,0.319,0.263,1
"chr2-155749375-155754706",0.0019686241413445,0.310801304576544,0.152,0.115,1
"chr7-48880323-48883139",0.00197005764196657,-0.115205028369378,0.287,0.291,1
"chr4-106650398-106651870",0.00197109309228347,-0.148597344710126,0.201,0.206,1
"chr8-119971947-119975181",0.00197353820408235,-0.216832725300981,0.102,0.109,1
"chr13-112437575-112440993",0.00197794064863831,-0.130876301034727,0.24,0.243,1
"chr10-13007375-13009925",0.00197811104759054,-0.135924639100573,0.244,0.251,1
"chr5-135994339-135996042",0.00197920725278073,-0.191042197630943,0.15,0.156,1
"chr7-98155255-98166342",0.00198349523819039,-0.103773242090529,0.367,0.373,1
"chr2-152911025-152915721",0.0019849693933749,-0.200573137826834,0.127,0.134,1
"chr7-42500559-42506452",0.00198758985914799,0.284037998453321,0.205,0.159,1
"chr13-23561683-23564230",0.00198793586364049,-0.135514103930054,0.267,0.27,1
"chr2-150903550-150905467",0.00199031241590313,-0.102950418371437,0.267,0.263,1
"chr15-68256713-68260591",0.00199074971554362,-0.105161787690801,0.357,0.359,1
"chr5-118462156-118469422",0.00199448164790849,-0.132283365256067,0.24,0.237,1
"chrX-41399782-41403853",0.00199455306379558,-0.203129012805289,0.112,0.118,1
"chr12-108892950-108895407",0.00199639552389685,-0.123145641796418,0.239,0.24,1
"chr6-100832689-100835035",0.00199687512621537,-0.137324386116201,0.156,0.159,1
"chr17-26251394-26255710",0.00200345901274968,-0.12073502043459,0.224,0.224,1
"chr4-96588720-96592584",0.00200354676239386,-0.135023512022525,0.246,0.247,1
"chr4-135432570-135435030",0.00200688288744035,-0.117331934869196,0.234,0.233,1
"chr7-92560536-92562711",0.00200689827036032,-0.143487962972616,0.229,0.232,1
"chr2-172368967-172371926",0.0020088337637564,-0.120995016194142,0.28,0.278,1
"chr8-106414726-106416787",0.00200884235918538,-0.148729791951472,0.216,0.22,1
"chr2-167764252-167771227",0.00201246168056312,0.217948723870764,0.265,0.217,1
